flight_id,aircraft_type,arrival_time,scheduled_departure,position,passenger_count,is_international,arrival_delay_minutes,actual_arrival,equipment_failure,failed_task,date,day_of_week,is_weekend
FL01250014,A320,2024-01-25 07:21:30,2024-01-25 08:15:30,remote_stand_8,180,True,9.45810725655675,2024-01-25 07:30:57.486435396,False,,2024-01-25,Thursday,False
FL01250117,A320,2024-01-25 07:26:48,2024-01-25 08:20:48,terminal_B_gate_1,180,False,1.9875650524606323,2024-01-25 07:28:47.253903150,False,,2024-01-25,Thursday,False
FL01250011,A320,2024-01-25 07:28:35,2024-01-25 08:22:35,remote_stand_10,180,False,17.430681488120904,2024-01-25 07:46:00.840889286,False,,2024-01-25,Thursday,False
FL01250097,B737,2024-01-25 07:37:53,2024-01-25 08:31:53,terminal_C_gate_6,189,True,4.395109481802231,2024-01-25 07:42:16.706568908,False,,2024-01-25,Thursday,False
FL01250083,A320,2024-01-25 07:49:54,2024-01-25 08:43:54,terminal_A_gate_6,180,False,35.21706463428937,2024-01-25 08:25:07.023878058,False,,2024-01-25,Thursday,False
FL01250106,A320,2024-01-25 07:51:45,2024-01-25 08:45:45,terminal_A_gate_7,180,True,1.1041324376021482,2024-01-25 07:52:51.247946256,False,,2024-01-25,Thursday,False
FL01250044,A321,2024-01-25 08:03:55,2024-01-25 09:03:55,terminal_A_gate_10,220,True,3.2463596508766814,2024-01-25 08:07:09.781579054,False,,2024-01-25,Thursday,False
FL01250084,B737,2024-01-25 08:05:22,2024-01-25 08:59:22,remote_stand_4,189,False,10.215361455588166,2024-01-25 08:15:34.921687336,False,,2024-01-25,Thursday,False
FL01250101,B737,2024-01-25 08:05:46,2024-01-25 08:59:46,terminal_A_gate_5,189,True,10.549151501205598,2024-01-25 08:16:18.949090072,False,,2024-01-25,Thursday,False
FL01250124,B737,2024-01-25 08:14:37,2024-01-25 09:08:37,terminal_D_gate_5,189,True,11.10801695303779,2024-01-25 08:25:43.481017180,True,cargo_unload,2024-01-25,Thursday,False
FL01250109,A321,2024-01-25 08:15:43,2024-01-25 09:15:43,remote_stand_15,220,True,19.574991153083293,2024-01-25 08:35:17.499469186,False,,2024-01-25,Thursday,False
FL01250033,B737,2024-01-25 08:20:51,2024-01-25 09:14:51,terminal_C_gate_6,189,True,5.597161789149356,2024-01-25 08:26:26.829707346,False,,2024-01-25,Thursday,False
FL01250077,B737,2024-01-25 08:27:18,2024-01-25 09:21:18,terminal_A_gate_11,189,True,4.0413951203916785,2024-01-25 08:31:20.483707224,False,,2024-01-25,Thursday,False
FL01250053,A321,2024-01-25 08:35:07,2024-01-25 09:35:07,terminal_A_gate_7,220,True,2.5641709488430293,2024-01-25 08:37:40.850256927,False,,2024-01-25,Thursday,False
FL01250024,A350,2024-01-25 08:38:43,2024-01-25 10:20:43,terminal_A_gate_11,366,False,15.377016965066336,2024-01-25 08:54:05.621017906,False,,2024-01-25,Thursday,False
FL01250021,B777,2024-01-25 08:41:46,2024-01-25 10:29:46,terminal_D_gate_2,396,True,6.713765866216899,2024-01-25 08:48:28.825951972,False,,2024-01-25,Thursday,False
FL01250116,A320,2024-01-25 08:47:46,2024-01-25 09:41:46,terminal_A_gate_3,180,True,12.096297814169581,2024-01-25 08:59:51.777868852,False,,2024-01-25,Thursday,False
FL01250059,B737,2024-01-25 09:19:01,2024-01-25 10:13:01,remote_stand_2,189,True,6.130770527774281,2024-01-25 09:25:08.846231668,False,,2024-01-25,Thursday,False
FL01250088,B737,2024-01-25 09:54:14,2024-01-25 10:48:14,remote_stand_3,189,True,6.503857763456383,2024-01-25 10:00:44.231465810,False,,2024-01-25,Thursday,False
FL01250025,A321,2024-01-25 09:56:19,2024-01-25 10:56:19,terminal_B_gate_7,220,True,3.8942119145116965,2024-01-25 10:00:12.652714870,False,,2024-01-25,Thursday,False
FL01250069,A321,2024-01-25 10:06:07,2024-01-25 11:06:07,remote_stand_8,220,True,8.98098109103287,2024-01-25 10:15:05.858865460,False,,2024-01-25,Thursday,False
FL01250007,A321,2024-01-25 10:22:25,2024-01-25 11:22:25,terminal_A_gate_12,220,True,7.5189154249813885,2024-01-25 10:29:56.134925500,False,,2024-01-25,Thursday,False
FL01250006,A320,2024-01-25 10:50:35,2024-01-25 11:44:35,terminal_A_gate_11,180,False,8.924946592642485,2024-01-25 10:59:30.496795556,False,,2024-01-25,Thursday,False
FL01250020,B737,2024-01-25 10:54:37,2024-01-25 11:48:37,remote_stand_2,189,False,12.089242870820776,2024-01-25 11:06:42.354572248,False,,2024-01-25,Thursday,False
FL01250067,A320,2024-01-25 10:58:35,2024-01-25 11:52:35,terminal_A_gate_12,180,True,2.715704773372453,2024-01-25 11:01:17.942286404,True,catering,2024-01-25,Thursday,False
FL01250126,A350,2024-01-25 11:04:30,2024-01-25 12:46:30,terminal_B_gate_10,366,True,7.173387417654781,2024-01-25 11:11:40.403245062,False,,2024-01-25,Thursday,False
FL01250012,B737,2024-01-25 11:40:31,2024-01-25 12:34:31,remote_stand_14,189,False,17.930399016788755,2024-01-25 11:58:26.823941008,False,,2024-01-25,Thursday,False
FL01250052,B737,2024-01-25 11:57:50,2024-01-25 12:51:50,terminal_A_gate_9,189,False,10.765636089796995,2024-01-25 12:08:35.938165388,False,,2024-01-25,Thursday,False
FL01250042,A320,2024-01-25 12:00:04,2024-01-25 12:54:04,remote_stand_15,180,True,14.145435558869433,2024-01-25 12:14:12.726133534,False,,2024-01-25,Thursday,False
FL01250065,B737,2024-01-25 12:18:01,2024-01-25 13:12:01,terminal_D_gate_2,189,True,2.299891261060282,2024-01-25 12:20:18.993475666,False,,2024-01-25,Thursday,False
FL01250058,B737,2024-01-25 12:41:26,2024-01-25 13:35:26,terminal_B_gate_1,189,True,12.546897358218832,2024-01-25 12:53:58.813841491,False,,2024-01-25,Thursday,False
FL01250016,B777,2024-01-25 12:50:01,2024-01-25 14:38:01,terminal_C_gate_3,396,True,5.540372030848792,2024-01-25 12:55:33.422321847,False,,2024-01-25,Thursday,False
FL01250075,A320,2024-01-25 12:53:56,2024-01-25 13:47:56,remote_stand_3,180,True,5.57130919633857,2024-01-25 12:59:30.278551778,False,,2024-01-25,Thursday,False
FL01250099,A320,2024-01-25 13:02:44,2024-01-25 13:56:44,terminal_C_gate_6,180,True,6.419309860239769,2024-01-25 13:09:09.158591612,False,,2024-01-25,Thursday,False
FL01250093,A320,2024-01-25 13:07:11,2024-01-25 14:01:11,remote_stand_6,180,False,3.4682323810868447,2024-01-25 13:10:39.093942866,False,,2024-01-25,Thursday,False
FL01250013,B777,2024-01-25 13:13:21,2024-01-25 15:01:21,terminal_A_gate_4,396,True,17.051209995760207,2024-01-25 13:30:24.072599748,False,,2024-01-25,Thursday,False
FL01250008,B737,2024-01-25 13:15:20,2024-01-25 14:09:20,terminal_D_gate_3,189,False,25.776342766602585,2024-01-25 13:41:06.580565996,False,,2024-01-25,Thursday,False
FL01250035,A321,2024-01-25 13:31:48,2024-01-25 14:31:48,terminal_C_gate_1,220,True,16.817790284907517,2024-01-25 13:48:37.067417094,False,,2024-01-25,Thursday,False
FL01250089,B737,2024-01-25 13:32:33,2024-01-25 14:26:33,terminal_B_gate_5,189,False,6.733757126766359,2024-01-25 13:39:17.025427608,False,,2024-01-25,Thursday,False
FL01250049,A320,2024-01-25 13:34:38,2024-01-25 14:28:38,terminal_C_gate_6,180,False,9.21301098474977,2024-01-25 13:43:50.780659082,False,,2024-01-25,Thursday,False
FL01250037,B737,2024-01-25 13:37:55,2024-01-25 14:31:55,terminal_D_gate_5,189,True,3.367908500149337,2024-01-25 13:41:17.074510006,False,,2024-01-25,Thursday,False
FL01250039,A321,2024-01-25 13:40:25,2024-01-25 14:40:25,terminal_A_gate_7,220,False,5.600350594660371,2024-01-25 13:46:01.021035682,False,,2024-01-25,Thursday,False
FL01250094,A320,2024-01-25 13:45:14,2024-01-25 14:39:14,terminal_C_gate_1,180,True,12.33724790722571,2024-01-25 13:57:34.234874432,False,,2024-01-25,Thursday,False
FL01250029,A350,2024-01-25 13:48:29,2024-01-25 15:30:29,terminal_D_gate_1,366,False,10.83894748308336,2024-01-25 13:59:19.336848986,False,,2024-01-25,Thursday,False
FL01250110,A320,2024-01-25 13:54:24,2024-01-25 14:48:24,terminal_B_gate_1,180,True,1.1457522344510538,2024-01-25 13:55:32.745134070,False,,2024-01-25,Thursday,False
FL01250068,B777,2024-01-25 13:54:28,2024-01-25 15:42:28,terminal_C_gate_3,396,True,13.357613782498044,2024-01-25 14:07:49.456826950,False,,2024-01-25,Thursday,False
FL01250064,B777,2024-01-25 13:54:46,2024-01-25 15:42:46,terminal_D_gate_6,396,True,3.9629363038049243,2024-01-25 13:58:43.776178228,False,,2024-01-25,Thursday,False
FL01250123,A350,2024-01-25 13:55:57,2024-01-25 15:37:57,terminal_C_gate_5,366,True,1.5383346889650662,2024-01-25 13:57:29.300081340,False,,2024-01-25,Thursday,False
FL01250050,B737,2024-01-25 14:08:59,2024-01-25 15:02:59,terminal_B_gate_4,189,True,9.471868096960428,2024-01-25 14:18:27.312085820,False,,2024-01-25,Thursday,False
FL01250023,B737,2024-01-25 14:20:42,2024-01-25 15:14:42,terminal_A_gate_1,189,True,2.0916294661068067,2024-01-25 14:22:47.497767966,False,,2024-01-25,Thursday,False
FL01250015,B777,2024-01-25 15:24:36,2024-01-25 17:12:36,terminal_B_gate_10,396,False,6.092024692878789,2024-01-25 15:30:41.521481574,False,,2024-01-25,Thursday,False
FL01250055,B777,2024-01-25 15:46:09,2024-01-25 17:34:09,terminal_D_gate_3,396,True,25.848174084352536,2024-01-25 16:11:59.890445064,False,,2024-01-25,Thursday,False
FL01250062,A350,2024-01-25 15:58:24,2024-01-25 17:40:24,terminal_B_gate_6,366,False,2.0104072546296163,2024-01-25 16:00:24.624435276,False,,2024-01-25,Thursday,False
FL01250091,A321,2024-01-25 16:16:31,2024-01-25 17:16:31,terminal_B_gate_4,220,True,3.0163699835521527,2024-01-25 16:19:31.982199015,False,,2024-01-25,Thursday,False
FL01250046,B737,2024-01-25 16:20:40,2024-01-25 17:14:40,terminal_D_gate_3,189,True,8.977100229381154,2024-01-25 16:29:38.626013764,False,,2024-01-25,Thursday,False
FL01250034,B737,2024-01-25 16:22:06,2024-01-25 17:16:06,terminal_C_gate_3,189,True,15.239434113228787,2024-01-25 16:37:20.366046792,False,,2024-01-25,Thursday,False
FL01250081,A321,2024-01-25 16:37:19,2024-01-25 17:37:19,remote_stand_2,220,False,12.508742342914045,2024-01-25 16:49:49.524540574,False,,2024-01-25,Thursday,False
FL01250048,A320,2024-01-25 16:38:45,2024-01-25 17:32:45,remote_stand_13,180,False,7.272156646219859,2024-01-25 16:46:01.329398772,False,,2024-01-25,Thursday,False
FL01250028,A350,2024-01-25 16:39:43,2024-01-25 18:21:43,terminal_C_gate_2,366,True,7.880686909947414,2024-01-25 16:47:35.841214594,False,,2024-01-25,Thursday,False
FL01250073,B737,2024-01-25 16:44:11,2024-01-25 17:38:11,terminal_D_gate_1,189,False,9.608021977303554,2024-01-25 16:53:47.481318638,False,,2024-01-25,Thursday,False
FL01250114,A320,2024-01-25 16:44:34,2024-01-25 17:38:34,terminal_B_gate_6,180,False,10.95353456429323,2024-01-25 16:55:31.212073858,True,cargo_unload,2024-01-25,Thursday,False
FL01250000,B737,2024-01-25 16:47:21,2024-01-25 17:41:21,terminal_D_gate_5,189,True,9.61673040207771,2024-01-25 16:56:58.003824126,False,,2024-01-25,Thursday,False
FL01250004,B777,2024-01-25 16:58:30,2024-01-25 18:46:30,terminal_A_gate_9,396,True,17.877506494026022,2024-01-25 17:16:22.650389640,False,,2024-01-25,Thursday,False
FL01250102,A320,2024-01-25 17:14:33,2024-01-25 18:08:33,terminal_B_gate_3,180,True,2.6619784041004264,2024-01-25 17:17:12.718704246,False,,2024-01-25,Thursday,False
FL01250107,B737,2024-01-25 17:25:08,2024-01-25 18:19:08,remote_stand_8,189,False,6.176724767904478,2024-01-25 17:31:18.603486074,False,,2024-01-25,Thursday,False
FL01250022,B737,2024-01-25 17:53:45,2024-01-25 18:47:45,terminal_B_gate_4,189,True,14.176025523949662,2024-01-25 18:07:55.561531434,False,,2024-01-25,Thursday,False
FL01250086,B737,2024-01-25 17:59:15,2024-01-25 18:53:15,terminal_C_gate_4,189,True,11.672735421430891,2024-01-25 18:10:55.364125284,False,,2024-01-25,Thursday,False
FL01250125,A320,2024-01-25 18:00:35,2024-01-25 18:54:35,terminal_A_gate_6,180,False,16.603679307086438,2024-01-25 18:17:11.220758426,False,,2024-01-25,Thursday,False
FL01250127,B777,2024-01-25 18:07:16,2024-01-25 19:55:16,terminal_B_gate_1,396,False,12.859566076319657,2024-01-25 18:20:07.573964578,False,,2024-01-25,Thursday,False
FL01250030,B737,2024-01-25 18:22:47,2024-01-25 19:16:47,terminal_B_gate_3,189,True,3.627442402920108,2024-01-25 18:26:24.646544174,False,,2024-01-25,Thursday,False
FL01250105,A350,2024-01-25 18:33:56,2024-01-25 20:15:56,terminal_C_gate_5,366,True,21.037935010480787,2024-01-25 18:54:58.276100630,False,,2024-01-25,Thursday,False
FL01250056,B777,2024-01-25 18:37:01,2024-01-25 20:25:01,terminal_D_gate_1,396,True,24.467528310848436,2024-01-25 19:01:29.051698648,False,,2024-01-25,Thursday,False
FL01250047,B737,2024-01-25 18:38:55,2024-01-25 19:32:55,terminal_B_gate_1,189,False,5.258590742690815,2024-01-25 18:44:10.515444562,False,,2024-01-25,Thursday,False
FL01250103,B737,2024-01-25 18:39:32,2024-01-25 19:33:32,terminal_A_gate_1,189,False,4.206953168555606,2024-01-25 18:43:44.417190116,False,,2024-01-25,Thursday,False
FL01250001,B737,2024-01-25 18:41:06,2024-01-25 19:35:06,terminal_B_gate_5,189,True,8.283857644651004,2024-01-25 18:49:23.031458682,False,,2024-01-25,Thursday,False
FL01250118,B737,2024-01-25 18:44:23,2024-01-25 19:38:23,remote_stand_11,189,False,8.553700187135618,2024-01-25 18:52:56.222011226,False,,2024-01-25,Thursday,False
FL01250095,B737,2024-01-25 18:58:11,2024-01-25 19:52:11,remote_stand_4,189,True,4.241972318490741,2024-01-25 19:02:25.518339110,False,,2024-01-25,Thursday,False
FL01250113,A320,2024-01-25 19:01:55,2024-01-25 19:55:55,terminal_D_gate_2,180,False,17.580240052561884,2024-01-25 19:19:29.814403156,False,,2024-01-25,Thursday,False
FL01250119,A321,2024-01-25 19:04:41,2024-01-25 20:04:41,terminal_A_gate_12,220,True,1.7614078014354797,2024-01-25 19:06:26.684468084,False,,2024-01-25,Thursday,False
FL01250078,B777,2024-01-25 19:07:50,2024-01-25 20:55:50,terminal_D_gate_3,396,True,3.9940184528910505,2024-01-25 19:11:49.641107174,False,,2024-01-25,Thursday,False
FL01250003,B737,2024-01-25 19:09:30,2024-01-25 20:03:30,terminal_A_gate_1,189,True,7.566651013745112,2024-01-25 19:17:03.999060822,False,,2024-01-25,Thursday,False
FL01250112,B777,2024-01-25 19:17:33,2024-01-25 21:05:33,terminal_A_gate_7,396,True,12.616355542276684,2024-01-25 19:30:09.981332538,False,,2024-01-25,Thursday,False
FL01250036,A321,2024-01-25 19:18:05,2024-01-25 20:18:05,terminal_A_gate_9,220,True,7.254861274318978,2024-01-25 19:25:20.291676458,False,,2024-01-25,Thursday,False
FL01250038,B777,2024-01-25 19:33:44,2024-01-25 21:21:44,terminal_C_gate_4,396,True,17.437676769924753,2024-01-25 19:51:10.260606194,False,,2024-01-25,Thursday,False
FL01250074,A320,2024-01-25 19:38:45,2024-01-25 20:32:45,remote_stand_1,180,False,13.34301847969841,2024-01-25 19:52:05.581108782,False,,2024-01-25,Thursday,False
FL01250076,A321,2024-01-25 19:43:22,2024-01-25 20:43:22,terminal_A_gate_3,220,True,5.799920960013677,2024-01-25 19:49:09.995257600,False,,2024-01-25,Thursday,False
FL01250098,A320,2024-01-25 19:47:15,2024-01-25 20:41:15,terminal_B_gate_4,180,True,1.1327990736390057,2024-01-25 19:48:22.967944416,False,,2024-01-25,Thursday,False
FL01250082,B777,2024-01-25 19:50:42,2024-01-25 21:38:42,terminal_B_gate_1,396,True,3.793834839194955,2024-01-25 19:54:29.630090352,False,,2024-01-25,Thursday,False
FL01250104,A320,2024-01-25 19:53:34,2024-01-25 20:47:34,remote_stand_6,180,True,9.80770242571422,2024-01-25 20:03:22.462145542,False,,2024-01-25,Thursday,False
FL01250010,A320,2024-01-25 19:55:41,2024-01-25 20:49:41,remote_stand_4,180,True,13.183397077408152,2024-01-25 20:08:52.003824644,False,,2024-01-25,Thursday,False
FL01250051,A320,2024-01-25 19:57:06,2024-01-25 20:51:06,terminal_C_gate_3,180,True,12.44799804659166,2024-01-25 20:09:32.879882796,False,,2024-01-25,Thursday,False
FL01250087,B737,2024-01-25 19:58:12,2024-01-25 20:52:12,terminal_B_gate_5,189,False,5.928367880929491,2024-01-25 20:04:07.702072854,False,,2024-01-25,Thursday,False
FL01250111,B737,2024-01-25 19:59:06,2024-01-25 20:53:06,remote_stand_9,189,True,3.294785053841847,2024-01-25 20:02:23.687103228,False,,2024-01-25,Thursday,False
FL01250019,B777,2024-01-25 20:03:17,2024-01-25 21:51:17,terminal_A_gate_9,396,True,10.449809565403523,2024-01-25 20:13:43.988573924,False,,2024-01-25,Thursday,False
FL01250092,A321,2024-01-25 20:05:04,2024-01-25 21:05:04,terminal_A_gate_8,220,False,11.933768963619094,2024-01-25 20:17:00.026137816,False,,2024-01-25,Thursday,False
FL01250040,A320,2024-01-25 20:10:26,2024-01-25 21:04:26,terminal_D_gate_3,180,False,10.164288660305903,2024-01-25 20:20:35.857319618,False,,2024-01-25,Thursday,False
FL01250060,B737,2024-01-25 20:12:06,2024-01-25 21:06:06,terminal_D_gate_2,189,False,24.067569404003123,2024-01-25 20:36:10.054164240,False,,2024-01-25,Thursday,False
FL01250079,B737,2024-01-25 20:15:45,2024-01-25 21:09:45,terminal_A_gate_3,189,False,12.29035820573044,2024-01-25 20:28:02.421492342,False,,2024-01-25,Thursday,False
FL01250090,A321,2024-01-25 20:25:57,2024-01-25 21:25:57,terminal_B_gate_8,220,True,2.2300162364666143,2024-01-25 20:28:10.800974190,False,,2024-01-25,Thursday,False
FL01250115,B737,2024-01-25 20:26:35,2024-01-25 21:20:35,remote_stand_13,189,False,4.031163250045697,2024-01-25 20:30:36.869795000,False,,2024-01-25,Thursday,False
FL01250121,A320,2024-01-25 20:30:55,2024-01-25 21:24:55,remote_stand_14,180,False,10.985858613552892,2024-01-25 20:41:54.151516816,False,,2024-01-25,Thursday,False
FL01250071,A320,2024-01-25 20:34:55,2024-01-25 21:28:55,terminal_C_gate_1,180,True,8.701862493917972,2024-01-25 20:43:37.111749634,False,,2024-01-25,Thursday,False
FL01250027,B737,2024-01-25 20:37:59,2024-01-25 21:31:59,terminal_B_gate_1,189,True,2.546073506845053,2024-01-25 20:40:31.764410408,False,,2024-01-25,Thursday,False
FL01250066,B737,2024-01-25 20:42:09,2024-01-25 21:36:09,remote_stand_8,189,True,10.725789449818803,2024-01-25 20:52:52.547366988,False,,2024-01-25,Thursday,False
FL01250031,A321,2024-01-25 20:42:20,2024-01-25 21:42:20,remote_stand_11,220,False,3.2268354441041454,2024-01-25 20:45:33.610126646,False,,2024-01-25,Thursday,False
FL01250108,B737,2024-01-25 20:42:38,2024-01-25 21:36:38,remote_stand_12,189,True,4.278075304841517,2024-01-25 20:46:54.684518287,False,,2024-01-25,Thursday,False
FL01250005,A320,2024-01-25 20:45:26,2024-01-25 21:39:26,terminal_D_gate_2,180,True,6.3043202844247,2024-01-25 20:51:44.259217064,False,,2024-01-25,Thursday,False
FL01250072,A350,2024-01-25 20:45:29,2024-01-25 22:27:29,terminal_C_gate_2,366,False,10.637447099742808,2024-01-25 20:56:07.246825982,False,,2024-01-25,Thursday,False
FL01250063,B777,2024-01-25 20:53:18,2024-01-25 22:41:18,terminal_D_gate_3,396,False,10.711795249477682,2024-01-25 21:04:00.707714970,False,,2024-01-25,Thursday,False
FL01250041,A320,2024-01-25 20:55:53,2024-01-25 21:49:53,terminal_D_gate_3,180,False,10.481991689314826,2024-01-25 21:06:21.919501358,False,,2024-01-25,Thursday,False
FL01250070,A320,2024-01-25 20:59:35,2024-01-25 21:53:35,remote_stand_9,180,False,25.297817627709392,2024-01-25 21:24:52.869057662,False,,2024-01-25,Thursday,False
FL01250018,B777,2024-01-25 21:02:32,2024-01-25 22:50:32,terminal_B_gate_1,396,True,19.352958490920933,2024-01-25 21:21:53.177509454,False,,2024-01-25,Thursday,False
FL01250061,B737,2024-01-25 21:19:16,2024-01-25 22:13:16,terminal_D_gate_2,189,True,7.127335859064436,2024-01-25 21:26:23.640151546,False,,2024-01-25,Thursday,False
FL01250085,B777,2024-01-25 21:33:28,2024-01-25 23:21:28,terminal_A_gate_6,396,True,17.045448862791602,2024-01-25 21:50:30.726931768,False,,2024-01-25,Thursday,False
FL01250100,B737,2024-01-25 21:55:54,2024-01-25 22:49:54,remote_stand_3,189,False,12.052711508711864,2024-01-25 22:07:57.162690522,False,,2024-01-25,Thursday,False
FL01250054,B777,2024-01-25 21:57:11,2024-01-25 23:45:11,terminal_A_gate_1,396,True,15.956042736694888,2024-01-25 22:13:08.362564202,False,,2024-01-25,Thursday,False
FL01250120,B737,2024-01-25 22:03:16,2024-01-25 22:57:16,terminal_B_gate_5,189,True,2.9259351308080173,2024-01-25 22:06:11.556107848,False,,2024-01-25,Thursday,False
FL01250009,B737,2024-01-25 22:07:37,2024-01-25 23:01:37,terminal_A_gate_6,189,True,10.492892438226324,2024-01-25 22:18:06.573546292,False,,2024-01-25,Thursday,False
FL01250080,B737,2024-01-25 22:23:52,2024-01-25 23:17:52,terminal_A_gate_6,189,False,15.804953374524155,2024-01-25 22:39:40.297202470,False,,2024-01-25,Thursday,False
FL01250122,B737,2024-01-25 22:33:41,2024-01-25 23:27:41,terminal_B_gate_4,189,True,4.855462301750644,2024-01-25 22:38:32.327738108,True,cargo_unload,2024-01-25,Thursday,False
FL01250002,A320,2024-01-25 22:40:24,2024-01-25 23:34:24,terminal_D_gate_1,180,False,7.990766486915257,2024-01-25 22:48:23.445989214,False,,2024-01-25,Thursday,False
FL01260084,A320,2024-01-26 06:38:31,2024-01-26 07:32:31,terminal_A_gate_11,180,True,10.250955834354743,2024-01-26 06:48:46.057350064,False,,2024-01-26,Friday,False
FL01260082,A350,2024-01-26 06:39:32,2024-01-26 08:21:32,terminal_B_gate_6,366,True,0.7233341641288025,2024-01-26 06:40:15.400049846,False,,2024-01-26,Friday,False
FL01260038,B777,2024-01-26 06:54:41,2024-01-26 08:42:41,terminal_D_gate_3,396,True,19.182866358839444,2024-01-26 07:13:51.971981528,False,,2024-01-26,Friday,False
FL01260094,B737,2024-01-26 06:57:17,2024-01-26 07:51:17,terminal_A_gate_9,189,True,11.199804931147813,2024-01-26 07:08:28.988295866,False,,2024-01-26,Friday,False
FL01260085,A321,2024-01-26 07:07:19,2024-01-26 08:07:19,terminal_A_gate_2,220,False,3.8494035657753916,2024-01-26 07:11:09.964213948,False,,2024-01-26,Friday,False
FL01260089,A320,2024-01-26 07:13:03,2024-01-26 08:07:03,remote_stand_11,180,True,5.091177360713775,2024-01-26 07:18:08.470641642,False,,2024-01-26,Friday,False
FL01260028,A320,2024-01-26 07:14:45,2024-01-26 08:08:45,terminal_C_gate_2,180,True,11.243431255566342,2024-01-26 07:25:59.605875336,False,,2024-01-26,Friday,False
FL01260068,A320,2024-01-26 07:15:53,2024-01-26 08:09:53,terminal_B_gate_2,180,True,8.462587390443101,2024-01-26 07:24:20.755243424,False,,2024-01-26,Friday,False
FL01260015,A321,2024-01-26 07:18:33,2024-01-26 08:18:33,remote_stand_2,220,False,1.3289049055685345,2024-01-26 07:19:52.734294336,False,,2024-01-26,Friday,False
FL01260052,A320,2024-01-26 07:20:36,2024-01-26 08:14:36,terminal_B_gate_6,180,True,8.23899573188614,2024-01-26 07:28:50.339743914,False,,2024-01-26,Friday,False
FL01260031,B777,2024-01-26 07:30:25,2024-01-26 09:18:25,terminal_D_gate_6,396,False,1.549563214581895,2024-01-26 07:31:57.973792876,False,,2024-01-26,Friday,False
FL01260061,A321,2024-01-26 07:46:59,2024-01-26 08:46:59,terminal_C_gate_7,220,True,6.4605575084041345,2024-01-26 07:53:26.633450504,False,,2024-01-26,Friday,False
FL01260047,B737,2024-01-26 07:53:02,2024-01-26 08:47:02,terminal_C_gate_6,189,True,13.706630598068454,2024-01-26 08:06:44.397835886,False,,2024-01-26,Friday,False
FL01260043,A350,2024-01-26 08:04:38,2024-01-26 09:46:38,terminal_A_gate_12,366,True,6.1114501105284535,2024-01-26 08:10:44.687006630,False,,2024-01-26,Friday,False
FL01260003,A320,2024-01-26 08:06:02,2024-01-26 09:00:02,terminal_D_gate_5,180,True,10.147597999055504,2024-01-26 08:16:10.855879946,False,,2024-01-26,Friday,False
FL01260018,B777,2024-01-26 08:06:40,2024-01-26 09:54:40,terminal_A_gate_1,396,False,25.481986927924623,2024-01-26 08:32:08.919215674,False,,2024-01-26,Friday,False
FL01260073,B737,2024-01-26 08:14:10,2024-01-26 09:08:10,terminal_B_gate_7,189,False,11.098992936526034,2024-01-26 08:25:15.939576190,False,,2024-01-26,Friday,False
FL01260036,B737,2024-01-26 08:21:42,2024-01-26 09:15:42,terminal_A_gate_12,189,True,10.457106212532379,2024-01-26 08:32:09.426372750,False,,2024-01-26,Friday,False
FL01260067,A350,2024-01-26 08:22:02,2024-01-26 10:04:02,terminal_A_gate_4,366,True,7.273870190720385,2024-01-26 08:29:18.432211442,False,,2024-01-26,Friday,False
FL01260063,A321,2024-01-26 08:30:12,2024-01-26 09:30:12,terminal_A_gate_1,220,True,12.324644437116419,2024-01-26 08:42:31.478666226,False,,2024-01-26,Friday,False
FL01260009,B737,2024-01-26 08:36:08,2024-01-26 09:30:08,terminal_D_gate_5,189,True,16.194503841263707,2024-01-26 08:52:19.670230478,False,,2024-01-26,Friday,False
FL01260002,B777,2024-01-26 08:38:33,2024-01-26 10:26:33,terminal_A_gate_11,396,True,4.408284784473581,2024-01-26 08:42:57.497087070,False,,2024-01-26,Friday,False
FL01260049,B737,2024-01-26 08:43:02,2024-01-26 09:37:02,terminal_C_gate_3,189,False,16.77161107012524,2024-01-26 08:59:48.296664206,False,,2024-01-26,Friday,False
FL01260086,B777,2024-01-26 08:51:43,2024-01-26 10:39:43,terminal_A_gate_12,396,True,9.769143638721129,2024-01-26 09:01:29.148618322,False,,2024-01-26,Friday,False
FL01260021,B737,2024-01-26 08:55:27,2024-01-26 09:49:27,terminal_A_gate_8,189,False,1.1360328394521606,2024-01-26 08:56:35.161970370,False,,2024-01-26,Friday,False
FL01260004,A320,2024-01-26 08:58:12,2024-01-26 09:52:12,terminal_A_gate_8,180,True,12.445628104619693,2024-01-26 09:10:38.737686276,False,,2024-01-26,Friday,False
FL01260035,A321,2024-01-26 09:55:57,2024-01-26 10:55:57,terminal_A_gate_10,220,False,2.006035803544631,2024-01-26 09:57:57.362148210,False,,2024-01-26,Friday,False
FL01260010,B737,2024-01-26 10:56:45,2024-01-26 11:50:45,terminal_B_gate_8,189,False,31.48163431380912,2024-01-26 11:28:13.898058828,False,,2024-01-26,Friday,False
FL01260025,A320,2024-01-26 10:59:48,2024-01-26 11:53:48,terminal_A_gate_6,180,True,15.071653735148692,2024-01-26 11:14:52.299224106,False,,2024-01-26,Friday,False
FL01260044,A320,2024-01-26 11:09:44,2024-01-26 12:03:44,terminal_B_gate_7,180,False,11.674653399261972,2024-01-26 11:21:24.479203958,False,,2024-01-26,Friday,False
FL01260087,B737,2024-01-26 11:49:18,2024-01-26 12:43:18,remote_stand_6,189,True,1.3577266413408482,2024-01-26 11:50:39.463598478,False,,2024-01-26,Friday,False
