flight_id,task_name,duration,required_vehicles,predecessors,earliest_start,actual_start,actual_end
FL01260063,cleaning,28,['cleaning_crew'],['deplaning'],,,
FL01260063,water_service,7,['water_truck'],['deplaning'],,,
FL01260063,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260063,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260063,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260009,deplaning,6,['passenger_stairs'],[],,,
FL01260009,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01260009,refueling,10,['fuel_truck'],['deplaning'],,,
FL01260009,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260009,cleaning,26,['cleaning_crew'],['deplaning'],,,
FL01260009,water_service,7,['water_truck'],['deplaning'],,,
FL01260009,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260009,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260009,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260002,deplaning,12,"['jetbridge', 'passenger_stairs']",[],,,
FL01260002,cargo_unload,27,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01260002,refueling,17,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01260002,catering,30,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01260002,cleaning,32,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01260002,water_service,13,['water_truck'],['deplaning'],,,
FL01260002,lavatory_service,9,['lavatory_truck'],['deplaning'],,,
FL01260002,cargo_load,26,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01260002,boarding,24,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01260002,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01260049,deplaning,6,['passenger_stairs'],[],,,
FL01260049,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260049,refueling,14,['fuel_truck'],['deplaning'],,,
FL01260049,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260049,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01260049,water_service,8,['water_truck'],['deplaning'],,,
FL01260049,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260049,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260049,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260086,deplaning,15,"['jetbridge', 'passenger_stairs']",[],,,
FL01260086,cargo_unload,25,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01260086,refueling,19,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01260086,catering,34,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01260086,cleaning,30,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01260086,water_service,14,['water_truck'],['deplaning'],,,
FL01260086,lavatory_service,10,['lavatory_truck'],['deplaning'],,,
FL01260086,cargo_load,26,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01260086,boarding,20,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01260086,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01260021,deplaning,7,['passenger_stairs'],[],,,
FL01260021,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260021,refueling,13,['fuel_truck'],['deplaning'],,,
FL01260021,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260021,cleaning,24,['cleaning_crew'],['deplaning'],,,
FL01260021,water_service,6,['water_truck'],['deplaning'],,,
FL01260021,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260021,boarding,19,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260021,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260004,deplaning,7,['passenger_stairs'],[],,,
FL01260004,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260004,refueling,12,['fuel_truck'],['deplaning'],,,
FL01260004,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260004,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01260004,water_service,9,['water_truck'],['deplaning'],,,
FL01260004,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260004,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260004,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260035,deplaning,10,['passenger_stairs'],[],,,
FL01260035,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01260035,refueling,12,['fuel_truck'],['deplaning'],,,
FL01260035,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260035,cleaning,24,['cleaning_crew'],['deplaning'],,,
FL01260035,water_service,8,['water_truck'],['deplaning'],,,
FL01260035,cargo_load,13,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260035,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260035,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260010,deplaning,5,['passenger_stairs'],[],,,
FL01260010,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01260010,refueling,11,['fuel_truck'],['deplaning'],,,
FL01260010,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260010,cleaning,25,['cleaning_crew'],['deplaning'],,,
FL01260010,water_service,7,['water_truck'],['deplaning'],,,
FL01260010,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260010,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260010,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260025,deplaning,7,['passenger_stairs'],[],,,
FL01260025,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01260025,refueling,13,['fuel_truck'],['deplaning'],,,
FL01260025,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260025,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01260025,water_service,6,['water_truck'],['deplaning'],,,
FL01260025,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260025,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260025,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260044,deplaning,7,['passenger_stairs'],[],,,
FL01260044,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01260044,refueling,12,['fuel_truck'],['deplaning'],,,
FL01260044,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260044,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01260044,water_service,7,['water_truck'],['deplaning'],,,
FL01260044,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260044,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260044,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260087,deplaning,7,['passenger_stairs'],[],,,
FL01260087,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01260087,refueling,11,['fuel_truck'],['deplaning'],,,
FL01260087,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260087,cleaning,25,['cleaning_crew'],['deplaning'],,,
FL01260087,water_service,8,['water_truck'],['deplaning'],,,
FL01260087,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260087,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260087,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260045,deplaning,7,['passenger_stairs'],[],,,
FL01260045,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260045,refueling,10,['fuel_truck'],['deplaning'],,,
FL01260045,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260045,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01260045,water_service,9,['water_truck'],['deplaning'],,,
FL01260045,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260045,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260045,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260091,deplaning,5,['passenger_stairs'],[],,,
FL01260091,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01260091,refueling,10,['fuel_truck'],['deplaning'],,,
FL01260091,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260091,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01260091,water_service,8,['water_truck'],['deplaning'],,,
FL01260091,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260091,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260091,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260007,deplaning,6,['passenger_stairs'],[],,,
FL01260007,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260007,refueling,11,['fuel_truck'],['deplaning'],,,
FL01260007,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260007,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01260007,water_service,7,['water_truck'],['deplaning'],,,
FL01260007,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260007,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260007,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260027,deplaning,6,['passenger_stairs'],[],,,
FL01260027,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01260027,refueling,12,['fuel_truck'],['deplaning'],,,
FL01260027,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260027,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01260027,water_service,9,['water_truck'],['deplaning'],,,
FL01260027,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260027,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260027,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260083,deplaning,6,['passenger_stairs'],[],,,
FL01260083,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01260083,refueling,12,['fuel_truck'],['deplaning'],,,
FL01260083,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260083,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01260083,water_service,7,['water_truck'],['deplaning'],,,
FL01260083,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260083,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260083,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260008,deplaning,6,['passenger_stairs'],[],,,
FL01260008,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260008,refueling,12,['fuel_truck'],['deplaning'],,,
FL01260008,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260008,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01260008,water_service,9,['water_truck'],['deplaning'],,,
FL01260008,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260008,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260008,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260055,deplaning,7,['passenger_stairs'],[],,,
FL01260055,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260055,refueling,14,['fuel_truck'],['deplaning'],,,
FL01260055,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260055,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01260055,water_service,9,['water_truck'],['deplaning'],,,
FL01260055,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260055,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260055,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260014,deplaning,6,['passenger_stairs'],[],,,
FL01260014,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260014,refueling,11,['fuel_truck'],['deplaning'],,,
FL01260014,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260014,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01260014,water_service,9,['water_truck'],['deplaning'],,,
FL01260014,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260014,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260014,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260017,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01260017,cargo_unload,29,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01260017,refueling,20,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01260017,catering,31,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01260017,cleaning,36,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01260017,water_service,13,['water_truck'],['deplaning'],,,
FL01260017,lavatory_service,8,['lavatory_truck'],['deplaning'],,,
FL01260017,cargo_load,24,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01260017,boarding,25,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01260017,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01260081,deplaning,7,['passenger_stairs'],[],,,
FL01260081,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260081,refueling,13,['fuel_truck'],['deplaning'],,,
FL01260081,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260081,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01260081,water_service,6,['water_truck'],['deplaning'],,,
FL01260081,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260081,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260081,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260019,deplaning,8,['passenger_stairs'],[],,,
FL01260019,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01260019,refueling,10,['fuel_truck'],['deplaning'],,,
FL01260019,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260019,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01260019,water_service,9,['water_truck'],['deplaning'],,,
FL01260019,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260019,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260019,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260098,deplaning,6,['passenger_stairs'],[],,,
FL01260098,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260098,refueling,14,['fuel_truck'],['deplaning'],,,
FL01260098,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260098,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01260098,water_service,9,['water_truck'],['deplaning'],,,
FL01260098,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260098,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260098,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260099,deplaning,7,['passenger_stairs'],[],,,
FL01260099,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260099,refueling,12,['fuel_truck'],['deplaning'],,,
FL01260099,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260099,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01260099,water_service,8,['water_truck'],['deplaning'],,,
FL01260099,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260099,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260099,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260020,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01260020,cargo_unload,23,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01260020,refueling,19,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01260020,catering,28,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01260020,cleaning,29,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01260020,water_service,11,['water_truck'],['deplaning'],,,
FL01260020,lavatory_service,8,['lavatory_truck'],['deplaning'],,,
FL01260020,cargo_load,18,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01260020,boarding,27,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01260020,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01260100,deplaning,6,['passenger_stairs'],[],,,
FL01260100,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260100,refueling,11,['fuel_truck'],['deplaning'],,,
FL01260100,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260100,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01260100,water_service,8,['water_truck'],['deplaning'],,,
FL01260100,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260100,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260100,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260088,deplaning,7,['passenger_stairs'],[],,,
FL01260088,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260088,refueling,13,['fuel_truck'],['deplaning'],,,
FL01260088,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260088,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01260088,water_service,9,['water_truck'],['deplaning'],,,
FL01260088,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260088,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260088,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260046,deplaning,7,['passenger_stairs'],[],,,
FL01260046,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260046,refueling,13,['fuel_truck'],['deplaning'],,,
FL01260046,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260046,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01260046,water_service,7,['water_truck'],['deplaning'],,,
FL01260046,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260046,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260046,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260079,deplaning,7,['passenger_stairs'],[],,,
FL01260079,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260079,refueling,12,['fuel_truck'],['deplaning'],,,
FL01260079,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260079,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01260079,water_service,7,['water_truck'],['deplaning'],,,
FL01260079,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260079,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260079,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260054,deplaning,7,['passenger_stairs'],[],,,
FL01260054,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01260054,refueling,9,['fuel_truck'],['deplaning'],,,
FL01260054,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260054,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01260054,water_service,9,['water_truck'],['deplaning'],,,
FL01260054,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260054,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260054,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260095,deplaning,11,"['jetbridge', 'passenger_stairs']",[],,,
FL01260095,cargo_unload,18,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01260095,refueling,16,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01260095,catering,24,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01260095,cleaning,38,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01260095,water_service,9,['water_truck'],['deplaning'],,,
FL01260095,lavatory_service,10,['lavatory_truck'],['deplaning'],,,
FL01260095,cargo_load,20,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01260095,boarding,18,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01260095,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01260029,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01260029,cargo_unload,22,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01260029,refueling,18,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01260029,catering,22,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01260029,cleaning,34,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01260029,water_service,12,['water_truck'],['deplaning'],,,
FL01260029,lavatory_service,8,['lavatory_truck'],['deplaning'],,,
FL01260029,cargo_load,27,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01260029,boarding,26,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01260029,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01260097,deplaning,16,"['jetbridge', 'passenger_stairs']",[],,,
FL01260097,cargo_unload,26,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01260097,refueling,20,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01260097,catering,33,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01260097,cleaning,35,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01260097,water_service,12,['water_truck'],['deplaning'],,,
FL01260097,lavatory_service,10,['lavatory_truck'],['deplaning'],,,
FL01260097,cargo_load,20,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01260097,boarding,26,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01260097,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01260071,deplaning,5,['passenger_stairs'],[],,,
FL01260071,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260071,refueling,10,['fuel_truck'],['deplaning'],,,
FL01260071,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260071,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01260071,water_service,7,['water_truck'],['deplaning'],,,
FL01260071,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260071,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260071,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260016,deplaning,12,"['jetbridge', 'passenger_stairs']",[],,,
FL01260016,cargo_unload,22,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01260016,refueling,17,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01260016,catering,32,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01260016,cleaning,36,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01260016,water_service,13,['water_truck'],['deplaning'],,,
FL01260016,lavatory_service,11,['lavatory_truck'],['deplaning'],,,
FL01260016,cargo_load,27,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01260016,boarding,26,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01260016,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01260060,deplaning,8,['passenger_stairs'],[],,,
FL01260060,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260060,refueling,10,['fuel_truck'],['deplaning'],,,
FL01260060,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260060,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01260060,water_service,7,['water_truck'],['deplaning'],,,
FL01260060,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260060,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260060,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260092,deplaning,5,['passenger_stairs'],[],,,
FL01260092,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260092,refueling,11,['fuel_truck'],['deplaning'],,,
FL01260092,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260092,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01260092,water_service,9,['water_truck'],['deplaning'],,,
FL01260092,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260092,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260092,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260037,deplaning,6,['passenger_stairs'],[],,,
FL01260037,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01260037,refueling,10,['fuel_truck'],['deplaning'],,,
FL01260037,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260037,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01260037,water_service,7,['water_truck'],['deplaning'],,,
FL01260037,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260037,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260037,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260077,deplaning,7,['passenger_stairs'],[],,,
FL01260077,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260077,refueling,12,['fuel_truck'],['deplaning'],,,
FL01260077,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260077,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01260077,water_service,6,['water_truck'],['deplaning'],,,
FL01260077,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260077,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260077,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260064,deplaning,6,['passenger_stairs'],[],,,
FL01260064,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01260064,refueling,13,['fuel_truck'],['deplaning'],,,
FL01260064,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260064,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01260064,water_service,8,['water_truck'],['deplaning'],,,
FL01260064,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260064,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260064,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260101,deplaning,6,['passenger_stairs'],[],,,
FL01260101,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01260101,refueling,13,['fuel_truck'],['deplaning'],,,
FL01260101,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01260101,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01260101,water_service,8,['water_truck'],['deplaning'],,,
FL01260101,cargo_load,13,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01260101,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01260101,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01260053,deplaning,6,['passenger_stairs'],[],,,
